Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCO43,OUT049,1707.9534060513631
FDD59,OUT013,1413.5821935052984
FDQ10,OUT017,2833.32445788434
FDW45,OUT035,2504.400698570978
NCK30,OUT049,4094.510604994353
FDU31,OUT018,3211.2432049238237
NCQ17,OUT019,522.0810545644538
FDN01,OUT017,2900.6087597432593
FDZ19,OUT049,2896.9012512302675
DRG37,OUT017,2573.953243834941
FDE32,OUT045,612.442298877623
FDO34,OUT049,2765.8785951479927
FDM04,OUT019,-1009.4836545164547
FDZ25,OUT049,2889.4970872529334
FDU08,OUT049,1738.1259643530213
NCW30,OUT045,3992.2399668134544
NCM18,OUT013,993.5169561663224
FDS22,OUT035,900.0265800464249
NCH18,OUT017,3944.4732747784115
FDC23,OUT013,2902.2157071755487
FDY46,OUT013,2984.0161348560255
NCU06,OUT046,3591.4653262389497
FDX57,OUT045,1553.1870678596893
FDX36,OUT027,5026.824405579779
FDL16,OUT045,653.8822425901486
FDT16,OUT010,2218.7817384249433
FDN16,OUT018,1388.9346845287896
FDC03,OUT046,3108.874400893293
DRF60,OUT013,3779.7682408390106
FDS27,OUT027,4606.230545799606
FDP33,OUT010,2085.127060298232
FDJ36,OUT018,1368.3824312779
NCR42,OUT013,554.7831089143267
FDV14,OUT017,1470.9276598844383
NCP42,OUT035,3217.1576827510676
FDB50,OUT027,2732.7496871841017
NCC30,OUT027,4234.898583673439
FDA23,OUT018,1362.330253631269
FDW16,OUT017,1601.5044294350528
FDQ52,OUT010,1940.6623134458255
FDB58,OUT049,2433.239448133461
NCP29,OUT049,1138.097960170872
NCM05,OUT045,4090.768777811653
FDO25,OUT013,3377.8613650837374
NCM54,OUT046,2030.658512869802
NCL54,OUT046,2734.2691472684423
FDL39,OUT010,960.0769884328843
FDF53,OUT018,2593.2085438659237
NCQ42,OUT035,2162.52357808185
FDF58,OUT013,1067.6517095096433
FDZ04,OUT035,1173.8366832016582
FDE26,OUT019,394.6048567444043
FDS60,OUT017,2967.841809859609
FDV58,OUT017,3208.7909467553986
FDM04,OUT045,806.8629864912241
FDE08,OUT035,2517.9633492522175
NCB43,OUT049,3014.207257249252
FDU11,OUT010,8.280730431604297
FDF22,OUT019,1455.066251383323
FDE24,OUT013,2281.03968264035
DRJ49,OUT046,2085.870153351294
NCQ53,OUT035,3874.9430770926615
NCL41,OUT013,636.3004699626288
FDR22,OUT013,1858.060644388766
FDH04,OUT035,1662.7842742359226
DRH15,OUT045,609.111851663902
FDY40,OUT049,948.1544491847246
NCI17,OUT035,1692.7496930518903
NCC18,OUT013,2775.27941042693
FDY28,OUT027,4788.460027618845
FDB45,OUT027,3170.0425760448793
NCL30,OUT018,1721.7596380556388
FDM10,OUT017,3458.592771406626
FDH22,OUT027,3465.377704016399
NCZ53,OUT017,3120.935068826521
NCI18,OUT013,3529.4443658974355
FDH14,OUT027,3792.7344876544253
FDR36,OUT027,2209.914477254105
FDW01,OUT045,2374.883178208431
FDK02,OUT027,3384.0681267052137
FDJ02,OUT018,2146.376991979935
FDU55,OUT013,4180.871775369789
NCV18,OUT027,2775.2815381370156
FDH14,OUT018,2011.233553575958
FDZ37,OUT045,1448.7337819953111
FDX49,OUT049,3828.5284170692626
NCD43,OUT046,1661.1788533102074
FDZ07,OUT013,1104.884408094907
FDK43,OUT035,2178.4169882936653
FDR32,OUT018,3410.5249238540687
FDT39,OUT013,2508.3422073407905
NCV54,OUT017,2003.117188093961
FDF38,OUT018,507.6769480750638
FDV60,OUT046,3158.161432738974
FDH44,OUT027,3849.11398617039
FDS21,OUT046,1054.382505592571
NCL41,OUT045,538.7567906457377
FDM46,OUT017,1584.227398813729
FDU27,OUT045,772.1326893876104
NCJ54,OUT017,3751.2437300698207
DRG51,OUT018,2338.40911508573
NCA29,OUT019,787.6717563274426
FDR47,OUT045,3012.9660893496707
NCL19,OUT027,3709.705850706919
DRG01,OUT049,1334.6005764849774
FDG10,OUT046,1005.3846315871294
NCV05,OUT049,2530.5522627532723
NCH18,OUT019,1923.380696091042
FDV14,OUT018,1092.235163751108
DRJ23,OUT035,3171.5613416368064
DRJ11,OUT046,2965.7272404395894
FDZ03,OUT017,3049.8574124212705
FDI27,OUT010,-1140.134215101379
FDJ14,OUT018,1124.1575288722063
FDU32,OUT017,2079.3109343280303
FDD47,OUT027,4211.967331709751
DRF36,OUT035,3150.6603685584855
FDM21,OUT046,4068.926554239973
FDV10,OUT018,477.8938272983394
FDH60,OUT018,2847.650997938363
FDX47,OUT010,631.5141955234608
FDT19,OUT019,899.9257102987499
FDO11,OUT045,3951.5891954815565
FDH24,OUT027,3978.005730101992
FDL02,OUT018,1511.2034084561458
FDB02,OUT049,2971.844959440647
FDA43,OUT046,3131.807224619691
FDG52,OUT045,682.6830126814478
DRC12,OUT013,3019.9667320066415
FDY37,OUT018,2069.745064184728
NCU18,OUT045,2154.6573558058726
FDU09,OUT035,1103.121195458144
DRJ25,OUT027,2222.769783113445
DRE12,OUT018,1510.563503892543
DRL47,OUT017,2118.8483897925953
DRK01,OUT046,1524.992130937965
FDC22,OUT019,1124.4324341562397
FDG44,OUT013,930.1866681070137
FDW04,OUT035,2244.790016213205
FDK09,OUT049,3683.084435703449
NCN43,OUT035,2095.7519969513787
FDG04,OUT049,3061.341899343702
FDH32,OUT010,-363.026583219635
DRI47,OUT017,2444.077015386433
DRE15,OUT013,1234.093789474554
FDY11,OUT035,1308.4239281940756
FDO60,OUT049,856.2681897144168
FDQ20,OUT018,460.0388629421791
FDO57,OUT027,3993.2371240676
FDT14,OUT019,-11.99120699218679
FDA57,OUT049,779.5981752165776
DRN35,OUT017,718.4559171384118
FDJ03,OUT046,839.6100886907736
FDX28,OUT017,1690.1479339839257
DRE25,OUT045,1379.741443848236
FDR09,OUT046,4094.744491128057
FDB23,OUT035,3804.4390265133393
FDO08,OUT045,2611.8881985263765
FDQ23,OUT049,1743.3761208594312
FDW04,OUT013,2131.7369742371916
DRK13,OUT010,1169.0283389234114
NCL17,OUT027,3706.615464400104
FDY21,OUT035,3186.5419334437433
FDJ38,OUT027,4535.567504926634
FDA37,OUT019,195.20447172302943
FDV43,OUT013,807.7528683261148
FDL36,OUT046,1482.3207891386483
FDD53,OUT045,603.9216884062946
FDZ19,OUT010,898.0472286799381
FDV21,OUT045,1903.2139003180123
NCL54,OUT018,2456.359268833858
DRI47,OUT027,3768.9815918278323
DRG03,OUT049,2539.806639973662
FDG21,OUT013,2623.382110168774
FDW03,OUT018,1460.6683967399956
NCI55,OUT046,1922.2072596933917
DRC36,OUT019,912.3762969529703
FDH22,OUT017,2129.209929975619
FDV20,OUT045,2050.841434603675
NCU41,OUT027,4503.197339606135
FDN46,OUT027,3135.814098487894
FDK50,OUT045,2544.2119811708485
NCA05,OUT027,3807.8317828893864
DRH01,OUT018,2443.4311658876068
FDT08,OUT018,2141.6731086381424
FDM08,OUT018,3343.4648000109546
FDZ07,OUT035,1205.4788211565779
FDS22,OUT017,911.7252228747179
FDV35,OUT027,3931.0381863976495
FDI28,OUT010,-656.8782113924536
FDW58,OUT027,3189.6361791957042
FDT52,OUT045,3822.400203886789
FDY34,OUT046,2659.08564348192
FDR10,OUT046,2564.3872565830775
FDK57,OUT017,2021.8007258052635
FDR02,OUT027,3180.6515722968975
FDX49,OUT046,3755.2999424792265
FDQ20,OUT046,727.0904716112702
DRK23,OUT045,3909.8130095034353
NCW06,OUT046,3005.8734374415476
FDR31,OUT017,2515.373197388051
NCE43,OUT013,2667.01752760695
DRO59,OUT027,2703.2024966427693
FDN09,OUT049,3957.8503456448475
FDR11,OUT046,2589.3891693601586
FDO57,OUT013,2585.486800850194
NCX18,OUT017,3201.500000372223
FDB05,OUT018,3619.5355654246787
FDQ08,OUT018,804.2531671137679
NCG43,OUT035,1623.913599754989
FDJ56,OUT013,1667.5342386878567
FDA13,OUT010,-1282.8623792274066
FDO56,OUT017,2049.6167082430857
FDB37,OUT018,3584.2974856467777
FDZ02,OUT018,1292.2248791860363
FDQ24,OUT046,3946.802061528178
FDM16,OUT013,1262.8143168151266
FDU35,OUT049,1703.949002377253
FDT35,OUT035,2874.162940827597
NCX30,OUT049,3980.7490627735756
FDG04,OUT017,3067.07151382029
FDI12,OUT035,1574.6596654063324
FDE35,OUT035,1204.5744991901818
NCP14,OUT027,3103.95434273223
NCY53,OUT045,1694.4566863842447
FDP49,OUT017,1067.2286545972001
FDQ04,OUT017,785.3764961035666
FDM39,OUT035,2948.1140363190675
FDO58,OUT019,687.7213388158009
FDC56,OUT017,2031.3749759864072
NCQ54,OUT046,2641.3270153571134
FDV10,OUT027,2198.747201114733
NCK17,OUT046,683.5293256713428
NCF55,OUT027,2048.194157977873
FDV33,OUT013,4173.1936773484085
NCH29,OUT019,-341.771266563381
FDA37,OUT027,3529.6953324361407
FDH46,OUT018,1402.6721051886332
FDS25,OUT035,1966.6973462818419
FDH04,OUT027,2932.4507081943498
FDX52,OUT046,3056.5229523565026
NCD42,OUT017,745.8600502188959
FDW47,OUT017,2071.7547834421057
FDL25,OUT027,2982.2571004765728
NCJ06,OUT010,-11.35163743333942
FDY09,OUT013,2793.190728116621
FDS40,OUT046,629.4491923533703
FDH41,OUT017,3477.1540818829567
FDG38,OUT035,1593.3982699047428
FDU03,OUT027,4351.495330619595
FDV20,OUT046,2122.579452906138
DRB13,OUT045,2985.9518207700935
NCQ30,OUT013,1931.0943767021972
NCH06,OUT013,3861.193020434212
FDU50,OUT018,1555.040508819658
NCO42,OUT019,397.86562844566356
FDW09,OUT018,1067.093603425433
FDH04,OUT013,1527.9318863789297
FDC21,OUT045,1741.9263713823702
FDL21,OUT049,831.4945323738893
FDM46,OUT010,-464.87882829977514
FDT22,OUT019,-941.3500721021737
FDB28,OUT035,3240.174645722181
FDI12,OUT018,1187.3216822759043
FDA28,OUT045,1971.0674066766987
FDF59,OUT013,2098.4530414919177
FDM45,OUT027,3432.2813575756486
FDQ56,OUT017,1473.4264618386492
FDR46,OUT049,2394.6451890804306
FDT01,OUT013,3426.4157925251907
FDD16,OUT027,2652.395047388104
NCU30,OUT010,622.7950370840499
FDM40,OUT010,298.6886471757466
FDI56,OUT035,1671.4760146603367
NCS30,OUT013,2025.4993321324127
FDU08,OUT017,1742.272644824675
FDX51,OUT027,4597.56752165322
FDA43,OUT045,3078.743576306803
FDX59,OUT010,-1325.33389725205
FDC37,OUT018,1441.8316278993022
FDP58,OUT013,3463.562949347714
NCY42,OUT035,2393.8681553845513
FDF21,OUT018,2804.0414233065067
FDU10,OUT027,2136.441936347371
DRL47,OUT018,1730.8144362379526
FDA58,OUT018,3487.7974335117547
FDJ22,OUT049,3147.6456137741784
FDK50,OUT046,2592.5839105389073
FDO38,OUT035,1442.691931328957
DRF60,OUT035,3909.943333577365
NCZ42,OUT019,1822.0974497773536
FDD35,OUT049,2037.341992651117
FDL25,OUT045,1459.737596212181
FDJ16,OUT013,937.3901513570149
DRK59,OUT049,3807.2134372172245
FDI50,OUT046,3730.6215006188136
NCB19,OUT045,1297.2381869209512
DRI37,OUT035,1094.038442578128
FDA14,OUT027,3768.1494415923603
FDC08,OUT018,3384.5646120115325
FDS45,OUT046,1724.9644849483186
FDI21,OUT049,1172.9580528405547
DRJ47,OUT035,2922.0596615788795
DRE37,OUT027,4411.226902952561
FDT55,OUT018,2317.7964973221938
NCG42,OUT027,3485.4295638592444
FDA31,OUT049,2834.9117623426023
NCW42,OUT046,3494.9782883873418
FDF50,OUT017,3210.4223247751256
FDK56,OUT049,3071.6010945068097
FDX10,OUT035,786.6785801532043
NCK07,OUT027,4032.4409194636933
FDZ49,OUT017,3664.0872453477828
FDR33,OUT013,1779.4691655675042
FDO44,OUT018,1554.5195869479533
FDA20,OUT046,2991.4354841349355
NCL30,OUT045,1943.5632425741824
FDI05,OUT019,-707.1081399403606
FDQ12,OUT018,3345.988424960767
FDH47,OUT017,1734.8121887611642
FDH34,OUT018,2671.452952091055
FDF29,OUT046,2130.4673344559174
FDG40,OUT018,294.66263965699954
NCE18,OUT017,4013.8172613048514
FDP21,OUT010,1131.705787496615
FDY50,OUT013,1406.269554773709
FDB36,OUT049,2226.78009903267
NCZ29,OUT049,2122.700405285574
FDU20,OUT018,1716.785267784817
FDO56,OUT013,1998.0543282728881
FDW31,OUT049,3309.8908648986912
DRH59,OUT013,1255.785244569278
NCB30,OUT017,3208.7875908098854
FDK43,OUT027,3508.806755912003
FDW43,OUT045,3641.006463428152
NCL19,OUT017,2352.1325988938775
FDJ27,OUT046,1643.8373862851477
FDC45,OUT046,2711.281102107599
FDY40,OUT035,1006.3507712299802
NCM41,OUT035,1630.8456254133553
NCK18,OUT019,706.823740066977
FDP37,OUT049,2159.0929641171506
FDA27,OUT027,5495.810300890205
NCX30,OUT035,4026.1233474648984
FDR09,OUT017,4147.165047204355
FDG08,OUT027,4234.928817973399
NCU30,OUT013,2619.827423232326
FDB16,OUT017,1493.5597635030265
FDM16,OUT017,1329.9637030642377
FDC48,OUT013,1372.9585506492556
NCF18,OUT046,2968.4112928425025
FDU46,OUT018,1179.0511925958003
FDH41,OUT018,3086.028044788782
NCN42,OUT010,390.7109937166474
FDU49,OUT046,1509.4140881940205
FDB20,OUT027,2754.341359941616
FDG50,OUT019,-398.490919612321
FDW20,OUT045,1930.8172477823864
NCO55,OUT049,1824.3459686636104
FDX48,OUT046,2515.2073189220296
FDU48,OUT046,2127.825194117923
FDR48,OUT019,487.1573042512143
FDK27,OUT013,2016.0188067002114
FDT35,OUT013,2715.9775298799145
FDN12,OUT049,1860.254229768792
NCE31,OUT019,-1395.8993637943809
FDL21,OUT017,849.6743785773328
FDV56,OUT017,1911.5808489649744
FDR16,OUT017,3505.39890110065
NCP41,OUT049,1855.1741006712637
FDJ27,OUT013,1697.6905009668747
FDA07,OUT017,2150.5631615726143
FDK55,OUT049,1552.3302258759766
FDM33,OUT049,3572.9832379640025
FDY46,OUT046,2962.8671307230866
FDD36,OUT046,1905.4896125769346
FDB12,OUT027,3121.4164196768884
FDF28,OUT019,142.03687525597866
NCE07,OUT019,373.2522951562162
FDW50,OUT027,4033.0472329865966
NCW18,OUT017,3808.9449278715224
NCJ17,OUT019,-573.258788251969
DRZ24,OUT010,-26.323439237088678
FDS07,OUT035,2041.7675952914515
NCW05,OUT010,-237.66102081382235
FDZ22,OUT018,1068.2133336091765
FDK02,OUT046,1942.5530020600959
FDZ45,OUT027,4575.683544292269
FDL25,OUT046,1505.0598278297496
FDS08,OUT045,2754.6400382689976
NCZ42,OUT027,5149.612196008427
FDX57,OUT035,1746.6697314723983
FDF21,OUT046,3085.1370085887424
FDJ56,OUT018,1305.9561808461433
FDX10,OUT013,667.4126200664235
DRG48,OUT035,2447.739272102404
DRN37,OUT046,2625.346868727697
NCY41,OUT018,310.61228625348554
FDN28,OUT045,1621.5392578114502
FDE34,OUT045,2789.0643314101985
FDR10,OUT045,2544.042678008787
FDC32,OUT017,1628.3742724680637
DRG13,OUT046,2597.919970657335
FDP59,OUT049,1838.5155985298547
NCT53,OUT010,716.9606638608052
FDL57,OUT027,5542.898565329866
FDN32,OUT010,1076.553097432106
FDK09,OUT018,3300.6987945803266
FDA52,OUT010,896.453493722212
FDC57,OUT049,3237.3308391533205
FDI09,OUT035,4136.2093076862075
NCB07,OUT046,3095.8819357864263
FDP26,OUT035,1742.7805118473336
FDP40,OUT027,3272.5264839070364
FDL15,OUT013,2453.3757640025246
FDV07,OUT046,1839.9144755093835
FDS03,OUT017,1171.1356873476657
FDE50,OUT049,3131.1255253397944
FDQ15,OUT017,1412.9603870614367
FDQ33,OUT010,454.08527704414473
FDT22,OUT013,965.7592410743027
DRO35,OUT035,2036.4879442670726
FDJ41,OUT049,4210.035061061924
FDQ27,OUT035,1880.2973668453196
FDC26,OUT017,1918.051846290471
NCF43,OUT027,3711.909375856287
NCR50,OUT035,2562.546179731063
FDE39,OUT018,1610.2652686329084
FDN49,OUT027,2168.8882432098662
DRG11,OUT035,1866.879068464128
NCA18,OUT049,1939.545788080969
FDM36,OUT018,2499.2082486967374
FDW32,OUT017,1557.6159838240328
NCQ18,OUT010,-400.71555721106654
FDX14,OUT027,2649.863130474627
FDD46,OUT017,2498.59303527127
FDI34,OUT019,1786.8737254729576
NCJ17,OUT035,1490.3676620934789
FDB52,OUT035,4175.939413501417
FDV55,OUT018,2050.6192856170787
FDC57,OUT046,3115.8301689807836
FDB29,OUT046,1868.3997226000338
NCO43,OUT035,1742.4434060121148
FDG44,OUT045,826.3646612162884
FDJ34,OUT045,1976.8927382560382
FDH40,OUT049,1444.5239060751305
NCD07,OUT027,3212.782004560953
FDB41,OUT017,882.5088467832611
FDH47,OUT018,1312.130174153248
DRK37,OUT035,3127.3343303428233
FDM25,OUT019,956.7189631405568
NCX06,OUT045,2802.899624827461
NCS05,OUT017,2233.0313753244086
FDS39,OUT045,2214.477205706827
FDC47,OUT027,5006.148522830803
FDG20,OUT013,2916.05530411654
DRL23,OUT017,1831.0503466366185
FDY33,OUT013,2572.595869471826
NCH18,OUT045,3750.2270554901793
FDX47,OUT035,2676.17793946165
NCB06,OUT045,2450.209742971419
FDP36,OUT049,987.3584661793939
FDW44,OUT018,2538.681765944379
NCU41,OUT018,2760.593387827672
NCS17,OUT046,1541.2983151747337
FDD46,OUT035,2588.2732571708043
FDE45,OUT017,2961.7658847641774
FDI09,OUT017,4088.574343841397
NCJ54,OUT010,1744.20824887949
NCA29,OUT018,2430.796543181675
NCN41,OUT027,3411.7228041386056
FDY34,OUT035,2804.182645133203
NCG55,OUT035,1977.7253675429606
DRM49,OUT046,735.8535271096489
NCB42,OUT049,1958.0489467203479
FDE58,OUT045,1799.1364726869483
DRJ25,OUT013,824.3071430497707
FDS47,OUT010,-533.9284535557421
FDY21,OUT049,3195.565508506215
NCI54,OUT013,1789.5751848265213
FDO24,OUT017,2589.8108989675916
FDY43,OUT035,2850.971423624895
FDF35,OUT018,1437.9757880542816
NCP29,OUT019,-889.5930103799571
FDN28,OUT027,3114.276086241744
FDJ50,OUT018,628.1632870251103
FDQ14,OUT027,3814.1097552082388
FDC37,OUT035,1894.4529617533522
FDN08,OUT046,1969.1810832809942
FDD04,OUT035,2389.6268475439097
FDW34,OUT018,3569.163591682845
FDP04,OUT017,1164.916651597984
NCG07,OUT017,3048.540713448809
NCN14,OUT018,2618.4571904004547
FDJ16,OUT045,849.1215902522422
NCM42,OUT045,1653.8645244569252
NCF19,OUT046,799.8395185916168
FDY21,OUT018,2800.665744474671
FDY19,OUT035,2046.9512121110733
FDV09,OUT045,2322.6904127193106
FDA28,OUT013,2084.684774844717
FDC38,OUT018,1864.9413327399952
FDL28,OUT045,3586.540672169029
NCH43,OUT049,3490.955686792961
NCN53,OUT045,517.6551824751743
NCW05,OUT017,1812.1432926135312
NCO30,OUT018,2647.6417954494023
FDT04,OUT019,-1310.0457891081428
FDB27,OUT018,2799.6907432922903
NCK07,OUT013,2657.449138569394
NCA53,OUT013,852.4912398866081
FDB33,OUT018,2317.946983716488
FDU37,OUT017,1450.338499098689
FDR13,OUT035,2071.244110527008
FDE45,OUT049,2962.3048011933274
FDV37,OUT017,3272.632473322234
FDX44,OUT019,-402.9585515581532
NCL06,OUT017,4189.989562646615
FDJ28,OUT045,2936.790782643008
FDX55,OUT049,3591.803360938074
NCK17,OUT018,408.68543985156066
FDH52,OUT035,1188.940082503015
FDN13,OUT027,3056.9573959432805
FDK44,OUT018,2466.2848882321373
FDU16,OUT046,1352.817784039158
FDZ07,OUT017,1156.350365188091
NCN06,OUT027,4012.275630995195
FDH02,OUT010,-363.7726070204184
NCW18,OUT045,3634.333048303924
FDH57,OUT013,2149.257821171205
FDV35,OUT045,2391.4034321903814
NCU29,OUT013,2344.390133071923
NCP02,OUT046,938.7856138661089
FDN44,OUT013,2635.3383136577772
FDX03,OUT018,511.0835812659707
FDR11,OUT010,613.2513557748434
FDA36,OUT046,2945.8132473847904
FDP58,OUT027,4857.337449989149
FDH31,OUT045,1559.3983039654913
FDH34,OUT035,3113.1768480413825
FDS13,OUT035,4311.457819954716
FDT01,OUT018,3178.6103699207656
FDY09,OUT049,2898.231360019459
FDV33,OUT027,5555.941690412175
NCW29,OUT010,145.12909587691684
NCN17,OUT045,1563.2466496227808
FDX01,OUT046,1928.3036703277166
FDL03,OUT049,3269.395530176777
DRL59,OUT049,1017.6977444625329
DRM11,OUT027,5582.053553782689
FDA43,OUT049,3248.6337890674117
FDZ56,OUT010,827.2192321245698
FDI44,OUT018,1007.6914732417456
FDB50,OUT013,1320.275299579483
FDU15,OUT019,-1246.4216565998317
NCJ19,OUT019,-948.5268641436048
FDD48,OUT013,1891.051488004708
NCW42,OUT035,3611.417750465051
FDL24,OUT017,2917.6752667125606
NCB30,OUT013,3138.5098281077203
FDK25,OUT013,2738.5550136075276
FDW28,OUT049,3165.1414272575043
FDD47,OUT017,2867.9978284031617
FDK16,OUT019,-446.31844488801903
FDW37,OUT046,1505.5717306656068
FDA48,OUT035,3625.163737202533
FDA14,OUT017,2401.079576263563
FDV15,OUT013,1651.9390685724038
FDN22,OUT049,4090.3616931284528
NCD55,OUT045,606.075311221754
FDY43,OUT013,2722.3618318477543
NCU05,OUT017,1397.6576903641667
FDF10,OUT035,2505.9653216180545
FDR39,OUT018,2639.0609924170603
FDG40,OUT013,589.0994303264181
FDZ28,OUT019,154.86047418573412
FDE02,OUT045,1460.5517995539385
FDU60,OUT049,2823.9731625816717
FDM21,OUT013,4083.8539325516044
FDV52,OUT019,-44.52671206077707
NCW06,OUT013,3039.474643390848
FDX36,OUT035,3730.533060117726
FDT35,OUT027,4184.39610659133
NCL19,OUT010,371.4197926111542
NCD31,OUT046,2597.9682026793657
FDE53,OUT019,-184.0100648810037
FDW58,OUT019,-168.14994863084326
DRF48,OUT046,2966.6760076605583
FDW57,OUT035,2954.562033040945
DRH13,OUT017,1808.1083729897255
FDT33,OUT013,2738.8448983773774
DRK47,OUT027,5032.452826187327
FDY22,OUT010,353.5409376481193
FDC35,OUT019,1390.8459535868296
FDO03,OUT013,3697.7258534057005
FDF24,OUT045,1308.1909764106742
FDF56,OUT018,2643.6577821887527
FDD28,OUT013,955.6991428758902
FDG53,OUT027,3690.531545653292
FDO27,OUT019,-345.79157768075197
NCF54,OUT018,2418.0930137872197
FDC20,OUT027,2402.440612449058
FDU10,OUT046,690.4990269847735
DRA24,OUT018,2349.7043398694436
FDA02,OUT010,411.1492201424958
FDG10,OUT017,1095.2747141218624
FDW39,OUT010,985.3230101769859
FDP04,OUT019,-846.0781712375067
NCM55,OUT013,2950.348220679373
FDG47,OUT045,4062.5052391156255
NCU41,OUT017,3145.5080405883505
NCK31,OUT017,955.5150902198443
FDZ46,OUT045,1680.9855056483261
FDU13,OUT027,3816.8971388577415
NCF19,OUT045,732.7860589734493
NCJ43,OUT013,2745.592089399292
NCJ05,OUT045,2375.374747681382
FDS04,OUT027,3656.6952639917386
FDX28,OUT010,-294.4605238329565
FDB41,OUT027,2229.4473847678582
FDG53,OUT046,2243.031946041308
FDL15,OUT010,527.0858707174048
FDQ08,OUT049,1189.6959630982287
DRN36,OUT013,1577.1267050284805
FDI46,OUT013,4009.879119177053
FDG16,OUT027,4806.1862131933685
FDV32,OUT013,1085.7438661722504
FDF44,OUT010,273.1270902360261
FDK04,OUT018,634.2715093550978
NCA41,OUT013,3097.047437719138
FDD51,OUT017,788.4858728493093
NCZ53,OUT045,2923.5537023457923
FDP01,OUT027,3919.024249671795
FDY25,OUT049,3023.6376142245495
FDB17,OUT018,2560.8584970828715
NCV54,OUT018,1607.29828931797
FDJ32,OUT017,1175.0022021197576
FDA37,OUT049,2164.7711232960196
FDG35,OUT035,2966.316384036148
NCM05,OUT018,3915.651828239295
FDG45,OUT046,3422.1802397141096
FDH28,OUT013,698.9279635702595
NCE18,OUT049,4005.2880724480897
FDH38,OUT045,1861.4383728778762
FDR56,OUT013,3236.062620784061
FDH17,OUT027,3033.3605907984943
FDD39,OUT049,3511.637825513097
FDB41,OUT049,901.7961172942873
NCR53,OUT046,3516.386576718293
FDX46,OUT017,1093.8140554211527
FDV28,OUT049,742.5523055610997
FDA08,OUT018,2430.190495221315
FDH45,OUT017,879.7544416638455
NCS38,OUT010,-138.1422451578851
FDD40,OUT010,1176.3598191143997
DRM59,OUT035,2607.7996045802133
NCJ43,OUT018,2487.448603953189
NCN29,OUT013,877.7592288524224
NCC19,OUT045,2921.6291440742093
FDR56,OUT035,3324.2041082858163
FDZ43,OUT049,3997.888531524896
FDJ32,OUT010,-856.4746502940485
DRH03,OUT017,1568.9149584609727
NCZ54,OUT035,2704.0387368699626
FDE26,OUT017,2449.0848613599114
FDS03,OUT045,975.3715697960852
DRZ24,OUT019,-11.692072021512331
FDO48,OUT027,4991.159614020482
FDW39,OUT049,2927.3967800043097
NCK05,OUT049,1139.714065628807
NCK30,OUT017,4084.607302875185
FDT27,OUT018,3476.0126750321283
FDS08,OUT019,957.6804979231661
NCJ19,OUT049,991.1801441009122
FDC58,OUT045,666.0074532869709
DRE37,OUT013,2981.703967397552
FDW02,OUT035,2186.7847192948225
FDJ02,OUT010,540.6927688912851
FDX09,OUT045,2733.1336305406007
FDT31,OUT010,1121.3188126835234
FDI24,OUT049,2920.1343967367807
FDY09,OUT045,2736.019130237673
FDV28,OUT045,522.4848693676506
DRM47,OUT049,3149.5298950669617
FDT52,OUT019,2013.6013431777596
FDI48,OUT018,653.0226973473389
FDY55,OUT017,4182.380076743666
FDU48,OUT013,2138.080952104517
FDN25,OUT045,900.1753952970521
FDP20,OUT049,2169.227490035361
FDJ15,OUT013,2987.536004943418
FDD04,OUT018,1915.8257713414723
FDY58,OUT045,3561.852035294983
FDR37,OUT018,2680.32886623199
FDF44,OUT013,2177.19764720423
FDD32,OUT045,1352.2065244645185
FDR57,OUT017,2634.875331456639
DRG39,OUT027,2321.540895974349
FDX15,OUT017,2608.1694399582316
DRN37,OUT045,2531.7960928044527
FDW40,OUT027,3743.3897806880364
FDB32,OUT049,1657.3862906141944
FDM40,OUT018,1955.1435933296466
FDE39,OUT027,3355.938987005468
DRH49,OUT017,1428.095776321709
FDT46,OUT049,927.1395557459919
NCF06,OUT035,4186.118099325606
FDP07,OUT017,3238.4359188426492
FDC04,OUT013,3795.5012880059244
FDZ32,OUT017,1850.93968597195
FDD50,OUT045,2635.6540348704616
FDU56,OUT017,3076.5697879879485
FDV34,OUT017,1328.1270392892914
NCY41,OUT013,648.6831427904475
NCK18,OUT046,2616.9715662628355
DRH25,OUT049,959.5605861036888
FDT57,OUT046,3771.867366969153
FDV56,OUT018,1528.2041481193216
FDV12,OUT045,1544.115757259172
FDN52,OUT017,1531.8014737608219
FDX38,OUT035,958.7038261165767
FDE47,OUT018,1716.2816755972035
NCO07,OUT013,3374.2331050098933
FDV09,OUT027,3848.092438784591
FDZ23,OUT019,1078.0485020332676
DRH51,OUT018,1102.3956969462204
NCY54,OUT045,2591.5199564705504
DRG49,OUT013,3892.9790428770516
NCC19,OUT049,3107.0884661084624
NCV53,OUT045,3746.435058411204
FDZ47,OUT019,-196.59557760060602
NCO26,OUT018,1516.3320177431826
NCP02,OUT045,904.4115806447335
NCW30,OUT018,3796.9195488895657
NCN55,OUT046,3796.081217603523
FDB20,OUT010,-644.5398830936746
DRL11,OUT013,2536.086548103594
DRD60,OUT045,2798.5797397737783
FDW14,OUT010,-462.37186621788317
FDL27,OUT010,-808.0527832611385
FDU09,OUT018,672.2464532036845
DRH36,OUT027,2653.700802934758
FDP34,OUT027,3907.6718493918866
FDE04,OUT017,2964.342107845698
FDZ57,OUT027,3570.9886347799843
FDF02,OUT010,-230.1377108854805
FDG28,OUT045,3824.910329585266
NCI31,OUT046,603.1810559458409
FDT43,OUT013,931.0895194365203
